chapter;name;category;key;pageNumber;_id;description;serie;thumbnail;amount;userCreator;price;timeFirstPublished
54;Vertigo 54;["60f6423e8947a20489a9607f","60f6423e8947a20489a96071"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8a27a131004ccebc00;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 54;60cabc7f27a131004cceab95;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec088;92;null
58;Vertigo 58;["60f6423e8947a20489a9607f","60f6423e8947a20489a96071"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8a27a131004ccebc01;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 58;60cabc7f27a131004cceab95;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec088;66;Wed Jul 21 2021 05:17:39 GMT+0700 (Indochina Time)
62;Vertigo 62;["60f6423e8947a20489a9607f","60f6423e8947a20489a96071"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8a27a131004ccebc02;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 62;60cabc7f27a131004cceab95;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec088;77;Wed Jul 21 2021 09:01:04 GMT+0700 (Indochina Time)
66;Vertigo 66;["60f6423e8947a20489a9607f","60f6423e8947a20489a96071"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8a27a131004ccebc03;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 66;60cabc7f27a131004cceab95;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec088;32;null
2;Vertigo 2;["60f6423e8947a20489a9607f","60f6423e8947a20489a9607e"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8a27a131004ccebc04;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 2;60cabc7f27a131004cceab96;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec088;40;Tue Jul 20 2021 04:15:07 GMT+0700 (Indochina Time)
6;Vertigo 6;["60f6423e8947a20489a9607f","60f6423e8947a20489a9607e"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8a27a131004ccebc05;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 6;60cabc7f27a131004cceab96;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec088;67;Tue Jul 20 2021 14:09:40 GMT+0700 (Indochina Time)
10;Vertigo 10;["60f6423e8947a20489a9607f","60f6423e8947a20489a9607e"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8a27a131004ccebc06;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 10;60cabc7f27a131004cceab96;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec088;29;Mon Jul 19 2021 07:21:44 GMT+0700 (Indochina Time)
14;Vertigo 14;["60f6423e8947a20489a9607f","60f6423e8947a20489a9607e"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8a27a131004ccebc07;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 14;60cabc7f27a131004cceab96;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec088;73;Tue Jul 20 2021 02:01:21 GMT+0700 (Indochina Time)
18;Vertigo 18;["60f6423e8947a20489a9607f","60f6423e8947a20489a9607e"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8a27a131004ccebc08;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 18;60cabc7f27a131004cceab96;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec088;30;Wed Jul 21 2021 19:40:40 GMT+0700 (Indochina Time)
22;Vertigo 22;["60f6423e8947a20489a9607f","60f6423e8947a20489a9607e"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8a27a131004ccebc09;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 22;60cabc7f27a131004cceab96;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec088;0;null
26;Vertigo 26;["60f6423e8947a20489a9607f","60f6423e8947a20489a9607e"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8a27a131004ccebc0a;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 26;60cabc7f27a131004cceab96;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec088;16;null
30;Vertigo 30;["60f6423e8947a20489a9607f","60f6423e8947a20489a9607e"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8a27a131004ccebc0b;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 30;60cabc7f27a131004cceab96;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec088;14;null
34;Vertigo 34;["60f6423e8947a20489a9607f","60f6423e8947a20489a9607e"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8a27a131004ccebc0c;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 34;60cabc7f27a131004cceab96;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec088;28;Wed Jul 21 2021 19:50:22 GMT+0700 (Indochina Time)
38;Vertigo 38;["60f6423e8947a20489a9607f","60f6423e8947a20489a9607e"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8a27a131004ccebc0d;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 38;60cabc7f27a131004cceab96;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec088;18;Wed Jul 21 2021 08:12:58 GMT+0700 (Indochina Time)
42;Vertigo 42;["60f6423e8947a20489a96061","60f6423e8947a20489a9606f","60f6423e8947a20489a9606e"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8a27a131004ccebc0e;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 42;60cabc7f27a131004cceab97;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec088;2;null
46;Vertigo 46;["60f6423e8947a20489a96061","60f6423e8947a20489a9606f","60f6423e8947a20489a9606e"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8a27a131004ccebc0f;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 46;60cabc7f27a131004cceab97;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec088;8;null
50;Vertigo 50;["60f6423e8947a20489a96061","60f6423e8947a20489a9606f","60f6423e8947a20489a9606e"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8a27a131004ccebc10;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 50;60cabc7f27a131004cceab97;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec088;51;Mon Jul 19 2021 12:53:39 GMT+0700 (Indochina Time)
54;Vertigo 54;["60f6423e8947a20489a96061","60f6423e8947a20489a9606f","60f6423e8947a20489a9606e"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8a27a131004ccebc11;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 54;60cabc7f27a131004cceab97;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec088;12;Wed Jul 21 2021 03:03:23 GMT+0700 (Indochina Time)
58;Vertigo 58;["60f6423e8947a20489a96061","60f6423e8947a20489a9606f","60f6423e8947a20489a9606e"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8a27a131004ccebc12;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 58;60cabc7f27a131004cceab97;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec088;71;Wed Jul 21 2021 02:22:30 GMT+0700 (Indochina Time)
62;Vertigo 62;["60f6423e8947a20489a96061","60f6423e8947a20489a9606f","60f6423e8947a20489a9606e"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8a27a131004ccebc13;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 62;60cabc7f27a131004cceab97;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec088;10;null
66;Vertigo 66;["60f6423e8947a20489a96061","60f6423e8947a20489a9606f","60f6423e8947a20489a9606e"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8a27a131004ccebc14;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 66;60cabc7f27a131004cceab97;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec088;94;null
2;Vertigo 12;["60f6423e8947a20489a96061","60f6423e8947a20489a9606f","60f6423e8947a20489a9606e"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8a27a131004ccebc15;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 12;60cabc7f27a131004cceab97;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec088;77;null
6;Vertigo 16;["60f6423e8947a20489a96061","60f6423e8947a20489a9606f","60f6423e8947a20489a9606e"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8a27a131004ccebc16;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 16;60cabc7f27a131004cceab97;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec088;48;null
10;Vertigo 110;["60f6423e8947a20489a96061","60f6423e8947a20489a9606f","60f6423e8947a20489a9606e"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8a27a131004ccebc17;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 110;60cabc7f27a131004cceab97;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec088;66;Wed Jul 21 2021 19:59:20 GMT+0700 (Indochina Time)
14;Vertigo 114;["60f6423e8947a20489a96081","60f6423e8947a20489a96082"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8a27a131004ccebc18;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 114;60cabc7f27a131004cceab98;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec088;75;null
18;Vertigo 118;["60f6423e8947a20489a96081","60f6423e8947a20489a96082"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8a27a131004ccebc19;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 118;60cabc7f27a131004cceab98;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec088;81;Mon Jul 19 2021 22:11:11 GMT+0700 (Indochina Time)
22;Vertigo 122;["60f6423e8947a20489a96081","60f6423e8947a20489a96082"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8a27a131004ccebc1a;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 122;60cabc7f27a131004cceab98;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec088;56;Mon Jul 19 2021 19:56:44 GMT+0700 (Indochina Time)
26;Vertigo 126;["60f6423e8947a20489a96081","60f6423e8947a20489a96082"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8a27a131004ccebc1b;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 126;60cabc7f27a131004cceab98;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec088;85;null
30;Vertigo 130;["60f6423e8947a20489a96081","60f6423e8947a20489a96082"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8a27a131004ccebc1c;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 130;60cabc7f27a131004cceab98;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec088;87;Wed Jul 21 2021 13:07:06 GMT+0700 (Indochina Time)
34;Vertigo 134;["60f6423e8947a20489a96081","60f6423e8947a20489a96082"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8a27a131004ccebc1d;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 134;60cabc7f27a131004cceab98;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec088;43;Tue Jul 20 2021 15:17:22 GMT+0700 (Indochina Time)
38;Vertigo 138;["60f6423e8947a20489a96081","60f6423e8947a20489a96082"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8a27a131004ccebc1e;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 138;60cabc7f27a131004cceab98;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec088;78;Wed Jul 21 2021 10:26:44 GMT+0700 (Indochina Time)
42;Vertigo 142;["60f6423e8947a20489a96081","60f6423e8947a20489a96082"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8a27a131004ccebc1f;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 142;60cabc7f27a131004cceab98;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec088;2;null
46;Vertigo 146;["60f6423e8947a20489a96081","60f6423e8947a20489a96082"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8a27a131004ccebc20;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 146;60cabc7f27a131004cceab98;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec088;14;Tue Jul 20 2021 06:49:51 GMT+0700 (Indochina Time)
50;Vertigo 150;["60f6423e8947a20489a96081","60f6423e8947a20489a96082"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8a27a131004ccebc21;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 150;60cabc7f27a131004cceab98;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec088;80;null
54;Vertigo 154;["60f6423e8947a20489a9606f"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8a27a131004ccebc22;A former detective with a fear of heights is hired to follow a woman apparently possessed by the past in Alfred Hitchcock’s timeless thriller about obsession. for episode 154;60cabc7f27a131004cceab99;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec088;3;Tue Jul 20 2021 18:50:17 GMT+0700 (Indochina Time)
